id,contract_id,type,invoice_id,profit,crm_activitsprincipales,sales,amount,date
9e112e53-fa39-4b51-8cda-28766c86c235,b8c986a5-d064-4ac5-b371-6dfaa8a098c8,sales,3baa85bb-a863-4e69-8785-eb6af2b4fe4e,0.0,2022-02-03,754.0,754.0,2022-01-10 00:00:00
7cb089d5-7287-46ba-ae72-7398faf0a67a,55d3dd85-9c48-4cb0-a79c-beebae21f36f,sales,99819c6e-e15a-4e7d-b526-8e5d4bd20e97,0.0,2022-05-23,,827.0,2020-04-25 00:00:00
cb1d5b1b-04a6-4aa3-81ca-1005d6d9df99,230f26d0-fc68-40ef-924d-4df9aa4fa0e6,sales,a5a18d7b-cab0-4ebe-adc2-e3c048516fe3,0.0,2025-05-08,826.0,826.0,2024-12-12 00:00:00
e1d07c3b-6f92-4813-a853-956b339d7ff2,3cccfeb2-e7e0-4f22-9d17-6b9e0187623b,sales,56f8e466-86ad-4c01-82e3-0a96e3026ab2,0.0,2020-01-14,675.0,675.0,2025-12-15 00:00:00
6701a6fb-1423-40ff-9160-3b58be46d4ff,d02ed988-449a-41d4-88d4-c54f099a7ed8,profit,b79f71aa-b449-4d9a-8afa-4528356d2f14,838.0,2023-08-22,0.0,838.0,2024-12-22 00:00:00
1324d127-7fc5-4593-996e-cccc705cfd8f,342d35a1-3289-46f8-b548-4f19962d4f92,profit,af44dfce-12a8-4ae0-931a-f4bff7b0bbcd,791.0,2022-04-16,0.0,791.0,2021-07-01 00:00:00
9bb6417f-e5d3-4665-9349-5fa14288ca87,3cccfeb2-e7e0-4f22-9d17-6b9e0187623b,profit,56f8e466-86ad-4c01-82e3-0a96e3026ab2,675.0,2023-04-26,0.0,,2025-06-16 00:00:00
73171b29-e81d-4c9f-8363-6ab1bca70471,3cccfeb2-e7e0-4f22-9d17-6b9e0187623b,profit,56f8e466-86ad-4c01-82e3-0a96e3026ab2,675.0,2024-04-21,0.0,675.0,2020-03-28 00:00:00
5428ca01-040f-473b-b8e2-393a149310e9,7593a69f-25fa-4507-a54e-59dcb01cacbe,sales,74239e9e-6bcd-4746-9d1f-5a0117493dd9,0.0,2024-02-19,456.0,456.0,2023-02-10 00:00:00
4ca61586-2b41-4f70-bdb6-bc012725d732,193df04a-e73c-401d-9d97-90968cfbc24a,profit,dc37504d-2981-45fa-a059-714d9e2778c2,631.0,2024-11-14,0.0,631.0,2024-05-26 00:00:00
2137f5f2-b9bc-403c-89c5-0a74acb472b5,bc66f74c-04a1-486b-8827-233791752dfc,sales,27ed1354-4455-46f4-b60c-f629096cbf34,0.0,2022-03-27,710.0,710.0,2021-05-14 00:00:00
765ab58c-38b2-466d-8b58-547eaf5575ea,ad9fd8e6-4570-46b2-8ee7-a61f67154b1d,profit,3a5ef439-a367-4377-b6f5-e67d9972a0e8,690.0,2024-07-13,0.0,690.0,2023-09-16 00:00:00
eb0af109-275b-4ba1-9dc3-b06992caf165,8e104f0f-d167-426c-b898-281f42bdca8d,sales,c310d468-3fec-4c62-977c-453244693952,0.0,2021-07-16,334.0,334.0,2020-07-27 00:00:00
3032314a-1844-47e0-87de-4f9b73cf464d,38f4bdf4-fbf8-43ff-9451-b04fd7adf2fa,profit,8933532c-dbc3-4f26-8bde-03852fac1836,353.0,2025-12-23,,353.0,2021-05-23 00:00:00
ec987c0f-8c79-4b0f-9625-4c02db9123a8,d6d94483-0348-4545-8ac3-65610b6b2bfe,profit,a887012d-38a4-46a0-bc78-2b5e9f7a25f3,778.0,2021-10-25,0.0,778.0,2020-05-19 00:00:00
47260449-3d4f-4263-8139-a61cbb9e727b,dad655ab-d7ea-429a-b4e9-859f2e287d5d,profit,36d25e44-bba0-4c9e-85ed-59ef2e9a075e,474.0,2024-09-14,0.0,474.0,2023-03-15 00:00:00
2fa71b0e-2107-49e6-82bf-15b2568dbdaf,dad655ab-d7ea-429a-b4e9-859f2e287d5d,profit,038bf759-fcf1-4a0d-8d1a-006c3e33181a,906.0,2023-11-22,0.0,906.0,2022-06-03 00:00:00
1ae7e12e-c5c3-4a91-95b8-8843933bbe5d,6ad875af-40f8-4162-b1f5-4d073818dc3c,profit,2d4ec8d5-8feb-4b3a-a334-5018878f29f0,924.0,2025-05-07,0.0,924.0,2025-11-03 00:00:00
957bb127-089c-4342-9ecc-6dd52ffa060f,ae78cbe3-9e2b-442c-ae6b-2c4c76f97c6d,profit,962323d9-a7f5-43ea-a9ac-e4fd3f0d067a,127.0,2022-03-11,0.0,127.0,2020-05-05 00:00:00
78c30abb-60ac-4305-801d-67d3cb6a3d28,dad655ab-d7ea-429a-b4e9-859f2e287d5d,sales,f2669095-2fb9-4718-91b2-ce11d5d1e976,0.0,2025-11-02,882.0,882.0,2025-02-06 00:00:00
af38e56f-4b60-4207-bd64-4715f083f539,7593a69f-25fa-4507-a54e-59dcb01cacbe,sales,415c253a-542a-4ff2-8421-b2ad34d97038,0.0,2021-02-22,995.0,995.0,2025-03-24 00:00:00
7e4d9599-ba98-48ce-afe6-28ee8185c341,ae78cbe3-9e2b-442c-ae6b-2c4c76f97c6d,profit,3dd61aea-d5b2-42ca-a802-b21c538b0c11,468.0,2023-02-04,0.0,468.0,2020-08-26 00:00:00
5d9a84b6-3523-4463-bb90-e10d66566ed3,f779bb58-0b77-41ff-b623-b1aff99735da,profit,05277605-cac3-4471-b981-bec9ae1256e1,262.0,2025-09-15,0.0,262.0,2024-10-27 00:00:00
9bf1f44b-8d86-48ac-a3d7-547e6e3037dc,7c5a93cf-8318-4f84-b80b-ca2bda3d368d,sales,e5e3b663-4b1f-425d-a87f-7c5d41914dc7,0.0,2024-08-07,149.0,149.0,2023-05-08 00:00:00
c91fb643-734e-4444-97aa-03c8079173f8,0cccf97e-1ad3-4894-b3ea-96be21c183de,profit,c826513b-c284-4968-994d-3ba770411066,751.0,2022-08-26,0.0,751.0,2023-12-21 00:00:00
3e453ebc-ada8-40d8-adcb-d9fd681c2c4b,d6d94483-0348-4545-8ac3-65610b6b2bfe,sales,be845ecf-eece-4253-b313-0fa691e4a20a,0.0,2020-04-07,470.0,470.0,2021-12-22 00:00:00
28900795-e5a5-4ee0-8c80-906b10d5f626,85626bb8-7308-4008-a61b-80fd57661d52,profit,5798e4b5-d7e0-42ee-b7c4-0771475effd7,201.0,2022-07-03,0.0,201.0,2023-10-20 00:00:00
e40f2e50-0e42-43fb-8e9b-7da0810c6033,7f443ef1-3805-4031-9c74-b7ee3431df4b,sales,0a131a4e-606e-429f-9130-cef941887965,0.0,2023-06-17,119.0,119.0,2020-11-24 00:00:00
,0cccf97e-1ad3-4894-b3ea-96be21c183de,sales,e4c17532-74c2-4275-bbb2-7d3e29ef6c54,0.0,2025-10-24,,498.0,2024-06-16 00:00:00
,4e92f95c-63cd-41da-9761-d827c3f1f072,profit,981459d4-00b2-4b10-8559-a26c8afffe62,489.0,2020-01-18,0.0,489.0,2022-05-04 00:00:00
d5de87e9-5065-4afe-a32a-3fb0777e4f73,82903cae-2726-4afc-91bb-812b57f77503,sales,310b6615-96f1-4123-b2f2-74a612844fb1,0.0,2020-08-02,117.0,117.0,2023-07-23 00:00:00
607907ee-3966-4647-b19d-ce45df5dc457,bc360090-5122-4a2a-a4f7-7067214889b7,profit,9b78f75a-cfd2-4309-a888-7c5a0ef30451,824.0,2024-11-15,0.0,824.0,2020-05-10 00:00:00
d54c0ddb-8aae-4787-9abb-a4d2a5705943,5239ca8f-8ce5-4d2c-aeed-df9baaec7c65,sales,2278ce52-4169-4844-8d45-4b48ab68b00f,0.0,2024-02-15,376.0,376.0,2025-11-24 00:00:00
,7593a69f-25fa-4507-a54e-59dcb01cacbe,sales,79b72f8b-f5c1-4df1-a2d4-7ce2bc350beb,0.0,2025-01-04,694.0,694.0,2024-01-06 00:00:00
fb6bd2cd-c237-43af-96a2-ba1f58e9f232,64a0bc82-d8b8-41c5-82e4-82b61d76b37f,profit,e7b2ce40-4509-41a8-a2c5-4cec35efc2fd,503.0,2025-04-10,0.0,503.0,2021-12-24 00:00:00
c53a8910-494e-42b6-ae68-b6d38fb7e57e,2ba24dc3-1c6e-487f-bbc8-5ec12d50a08f,profit,cc5743b9-1c73-4ccf-b61d-177951dfaeeb,675.0,2023-01-08,0.0,675.0,2024-09-26 00:00:00
9a288c23-bf1d-4ff1-bb76-b9cee4495248,61526bee-e30b-4540-bd00-2eaa68aae000,profit,3b425897-4851-46fb-85b7-7e97a546a12a,330.0,2025-07-23,0.0,330.0,2025-11-17 00:00:00
b4cf4384-05a2-41c6-8670-425b934fdb46,0cccf97e-1ad3-4894-b3ea-96be21c183de,profit,29729040-321e-4a23-85ac-3e6a3d4b1351,570.0,2022-02-19,0.0,570.0,2023-02-25 00:00:00
d23230aa-c936-48c6-b9a9-af0051895114,8166393a-70a5-44ba-a831-8cebce15f763,profit,bc6c5723-2052-4599-a3a7-45b4152a3f7d,332.0,2021-09-07,0.0,332.0,2025-02-26 00:00:00
238b261f-bec5-48c1-ad90-03e78fa5c725,0cccf97e-1ad3-4894-b3ea-96be21c183de,sales,e4c17532-74c2-4275-bbb2-7d3e29ef6c54,0.0,2022-06-01,498.0,498.0,2020-07-01 00:00:00
608bcc13-40d5-4b38-bb40-c39baf54f2e7,b8c986a5-d064-4ac5-b371-6dfaa8a098c8,sales,3baa85bb-a863-4e69-8785-eb6af2b4fe4e,0.0,2022-01-21,754.0,754.0,2025-03-28 00:00:00
714f39fa-44ea-4da4-9dfd-03e876a8fb93,193df04a-e73c-401d-9d97-90968cfbc24a,sales,dc37504d-2981-45fa-a059-714d9e2778c2,0.0,2022-09-15,631.0,631.0,2021-12-27 00:00:00
73a4fddd-ef16-4322-8d2a-3ead677bd23f,d6d94483-0348-4545-8ac3-65610b6b2bfe,profit,08e9bc35-11c7-4f17-85da-ca32c091eb6a,555.0,2020-12-10,0.0,555.0,2023-12-26 00:00:00
8f72491e-22ce-4ba8-b389-15c71f134790,1cf3c505-1d0b-4c3f-9543-c6424e2bce3f,profit,68c629a8-2717-41b4-9081-56ef2bf08f82,420.0,2024-06-18,0.0,420.0,2025-11-13 00:00:00
9bf8fdc4-9882-40c9-8cd5-a33ada03583a,87fc2d28-e98d-4020-babf-cfe6809a0bc5,sales,55fb3ca4-0ed6-4683-b7c3-7ca6f6ac8063,0.0,2021-12-09,571.0,571.0,2021-02-15 00:00:00
6b492f33-3bb8-4667-a6dd-d755ffca7bc8,a1290f87-968f-4dd9-8b50-54c1d34eb1c9,profit,b51bde35-c7a8-4727-b9c4-93714691e439,966.0,2024-01-27,0.0,966.0,2024-06-09 00:00:00
3c3e5390-5e67-4d0c-a697-a754468b8b55,230f26d0-fc68-40ef-924d-4df9aa4fa0e6,sales,ae03d04f-3713-42e5-aee8-46472710edf0,0.0,2022-08-13,822.0,822.0,2022-09-04 00:00:00
f76ab2cb-51bf-4631-9fa9-f8f904e3601d,ae78cbe3-9e2b-442c-ae6b-2c4c76f97c6d,profit,1fca0ae4-c563-416e-a080-5ee23b72bd47,856.0,2020-02-16,0.0,856.0,2022-12-14 00:00:00
44ff3f3b-dc21-4ec5-8c2c-c994a551713e,85626bb8-7308-4008-a61b-80fd57661d52,profit,3118b555-0850-4552-8d00-af5894d73a56,369.0,2024-10-16,0.0,369.0,2022-04-06 00:00:00
8f7647fa-72c8-47f4-b3de-c8b7d638e8fd,87fc2d28-e98d-4020-babf-cfe6809a0bc5,profit,1845fdc3-39a8-484e-86e0-e1edbd495330,172.0,2021-04-26,0.0,172.0,2022-01-21 00:00:00
a6d52ce6-a2f8-4149-995d-7bf6f4b9d402,ae78cbe3-9e2b-442c-ae6b-2c4c76f97c6d,sales,3dd61aea-d5b2-42ca-a802-b21c538b0c11,0.0,2025-07-26,468.0,468.0,2025-03-05 00:00:00
,bc66f74c-04a1-486b-8827-233791752dfc,profit,d3cf3cb2-7cdc-41c9-805f-e6e93dddfb5d,804.0,2024-05-06,0.0,804.0,2023-03-04 00:00:00
e3cabd53-0b8d-4d60-a292-a9ea3e9b3327,1c89dc82-c339-48c2-ba98-1c17c7cefb45,sales,9a1cfedb-c957-474b-a186-1ff8df6fe23f,0.0,2023-04-18,937.0,937.0,2022-04-03 00:00:00
b8559be7-24da-4836-a143-fa8425c9a23c,d6947ea1-8b16-40f8-bda0-c759a199bffc,sales,26cd0061-c260-45b2-9d3d-f381950fe8f2,0.0,2020-10-26,695.0,695.0,2023-10-22 00:00:00
69c00a3d-1439-4ab5-a180-5404731e7878,64a0bc82-d8b8-41c5-82e4-82b61d76b37f,profit,63df9783-2c0d-40f9-8f90-ff65b9b2cc07,567.0,2020-01-08,0.0,567.0,2024-11-12 00:00:00
be37855b-ee51-47ce-8bee-8f97520dcd30,cd9756ff-1a9f-4fbc-a0c4-1a26057176ba,sales,b98de129-8c21-4973-a964-c12b64d6f3e1,0.0,2024-02-26,665.0,665.0,2022-03-27 00:00:00
eeebda1f-f78e-4966-9f26-8d6d7dfca537,c44e1e6a-9b0a-4502-950b-50f3e7a34046,sales,7d4ee248-6746-4333-8a23-929401403cdc,0.0,2020-03-25,209.0,209.0,2021-03-24 00:00:00
e15b2065-8349-4e12-9682-6520a1091b13,193df04a-e73c-401d-9d97-90968cfbc24a,profit,610ce657-ce05-41e7-a37c-6745979f65c3,368.0,2020-11-05,0.0,368.0,2023-08-08 00:00:00
5d87df1a-60dd-4095-9f6c-0e62bca66144,,profit,ec5f1b0a-df53-4385-a4b0-0cf9758e146c,560.0,2021-09-23,0.0,560.0,2022-01-17 00:00:00
269779ff-6536-49a8-bc70-d805f8d6e079,3fc1cc8d-85be-4f07-8e5e-5bb5aa6d814f,sales,7f0bb6ad-3915-42e0-9f9f-d906f2ba8131,0.0,2020-02-01,949.0,949.0,2021-12-16 00:00:00
08399749-4f1b-4141-89ea-6dea14d79332,85626bb8-7308-4008-a61b-80fd57661d52,profit,5798e4b5-d7e0-42ee-b7c4-0771475effd7,201.0,2020-10-14,0.0,201.0,2022-02-03 00:00:00
cb50c06e-4e32-49b4-a772-6891aeffb0ad,a15259fb-35e9-460a-b850-57f4a39fa12e,sales,4593611b-1aa3-4ced-aff6-d7fa981c1777,0.0,2023-11-03,457.0,457.0,2022-03-06 00:00:00
cd1e89bc-d642-465a-84b3-90b7d08bf71a,ae78cbe3-9e2b-442c-ae6b-2c4c76f97c6d,sales,962323d9-a7f5-43ea-a9ac-e4fd3f0d067a,0.0,2023-06-05,127.0,127.0,2024-08-06 00:00:00
a7226cce-9275-42f7-b660-ef9f6061aa81,1c89dc82-c339-48c2-ba98-1c17c7cefb45,sales,23a97f4d-8ace-437c-a749-5a0653c34c13,0.0,2021-10-21,206.0,206.0,2025-02-18 00:00:00
c4e7dfde-1b68-4cae-ae61-1c113fe25548,61dba6b2-0234-4a4b-ba73-b89cd72a75d3,sales,714a4a70-5d58-4c51-811a-955afd0cb233,,2025-06-07,564.0,564.0,2020-11-04 00:00:00
7a1a52d4-d43e-4f27-b609-ba2bfec241ec,43a907df-b12c-4702-ab7a-664bf9cb8117,sales,8bc775f8-54c6-4e87-94a3-226d868145b5,0.0,2020-04-21,947.0,947.0,2020-01-14 00:00:00
82baa075-265e-4f91-a86a-879421880e8e,1c89dc82-c339-48c2-ba98-1c17c7cefb45,sales,9cb136c2-f9f5-45de-ad86-b6bdd3ae9608,0.0,2021-02-27,312.0,312.0,2023-10-26 00:00:00
e84a4dc6-dbe7-40c5-804d-af9a7b2d5da7,13d1bbf9-7108-4d77-af2e-7d86c25af9dc,sales,3ff4db0c-b1af-4e93-9ca7-36fada06de81,0.0,2024-03-14,530.0,530.0,2021-05-13 00:00:00
c20dbf08-d36e-403a-b92c-e54b5a9ffe25,2ed4276d-e262-4ed4-9134-d8a5b99d5e03,sales,fe818499-2a3c-4a42-985f-2f4c2fdf2ca4,0.0,2020-07-11,572.0,572.0,2025-11-14 00:00:00
8476fe92-0546-49c9-9900-2625bb1d3ced,64a0bc82-d8b8-41c5-82e4-82b61d76b37f,profit,e7b2ce40-4509-41a8-a2c5-4cec35efc2fd,503.0,2023-09-03,0.0,503.0,2024-02-26 00:00:00
1d247b27-bd7c-44b2-a388-91f70231070d,6ad875af-40f8-4162-b1f5-4d073818dc3c,profit,8c9c9178-bd8f-4b3a-b203-e6def80fa37c,767.0,2023-01-20,0.0,767.0,2022-08-09 00:00:00
1c2e170c-2f2d-4a9b-bbf1-49f9d6712f4b,8e104f0f-d167-426c-b898-281f42bdca8d,profit,c310d468-3fec-4c62-977c-453244693952,334.0,2021-06-21,0.0,334.0,2024-12-17 00:00:00
93c9b6d6-300a-4a13-90e0-6af54f3d1270,f779bb58-0b77-41ff-b623-b1aff99735da,sales,26d81c66-290b-491a-9691-458814249b9a,0.0,2021-02-01,117.0,117.0,2020-05-24 00:00:00
,f41964bb-bab3-4197-a407-8b25421814a6,sales,fb679177-086e-484f-87a2-e1c9e213c24d,0.0,2021-02-12,950.0,950.0,2022-09-04 00:00:00
78419103-ae66-4860-870b-fecf94a5b43b,c2d56644-6224-418a-9f7b-65c3b9a0a07f,profit,9014b910-0781-4a62-97b0-b4a6c21df250,923.0,2021-10-21,0.0,923.0,2021-09-23 00:00:00
,4396bd46-22ab-441d-8e0a-6c00219ebcbd,sales,c9d6af1b-6a29-43f7-9b46-d08817916742,0.0,2021-06-07,399.0,399.0,2023-02-15 00:00:00
319e8a10-cbc6-4f37-b5f5-9b5e88c8bc4e,d6d94483-0348-4545-8ac3-65610b6b2bfe,profit,a887012d-38a4-46a0-bc78-2b5e9f7a25f3,778.0,2020-04-24,0.0,778.0,2023-05-27 00:00:00
de54a115-ad99-402a-841d-35734f3a903f,7f443ef1-3805-4031-9c74-b7ee3431df4b,sales,5b256b25-b7e0-4cc5-be8f-01027eb9576a,0.0,2021-11-28,211.0,211.0,2023-05-20 00:00:00
f349d139-1990-48e7-b381-f55bed011ef4,13d1bbf9-7108-4d77-af2e-7d86c25af9dc,profit,dfd3aad6-8a3e-4b51-b891-83b4ab616890,654.0,2020-09-17,0.0,654.0,2021-08-24 00:00:00
4a086a10-2cba-449d-9983-4440ec4c9256,6529ec25-65b9-424f-8ead-70813d6016b5,sales,2bb6bdfe-be4a-4a1e-8886-05355e97d56e,0.0,2022-09-26,313.0,313.0,2025-09-24 00:00:00
88bf65fc-9b99-455f-8d3b-f14952cf79ef,2a5b7d7e-181e-4e3a-ba0e-26ce08596f87,sales,8718bfce-ac81-46c6-a76d-712af0ca48b5,0.0,2020-07-14,740.0,740.0,2020-10-07 00:00:00
,2ed4276d-e262-4ed4-9134-d8a5b99d5e03,profit,4d3a002b-ab3d-473f-baa3-4d0fd10d321a,197.0,2020-02-21,0.0,197.0,2024-06-20 00:00:00
ef71c61a-f0c2-476e-8523-b2f67b8280a9,2ed4276d-e262-4ed4-9134-d8a5b99d5e03,profit,4d3a002b-ab3d-473f-baa3-4d0fd10d321a,197.0,2023-07-01,0.0,197.0,2021-02-07 00:00:00
5390d729-dc0f-4eac-9b83-0c9a8c294bb5,d3016724-10fa-46ca-b07f-ca45296be703,sales,d978b03c-ade6-48aa-84a8-f9d05fa63397,0.0,2020-06-07,551.0,551.0,2023-09-10 00:00:00
4d34f3b3-23b7-4368-a41e-8cfd898a7f49,55d3dd85-9c48-4cb0-a79c-beebae21f36f,profit,77928d57-eab4-4c1c-987c-ad857d2d7294,356.0,2021-08-22,0.0,356.0,2020-07-27 00:00:00
ce930141-d849-4489-b182-94f1517f3c40,3fc1cc8d-85be-4f07-8e5e-5bb5aa6d814f,profit,7f0bb6ad-3915-42e0-9f9f-d906f2ba8131,949.0,2025-03-16,0.0,949.0,2025-06-18 00:00:00
c72331d3-20b7-4111-b9fa-9646699cfa8f,7f443ef1-3805-4031-9c74-b7ee3431df4b,sales,97a0ffcd-8e47-4018-b4a5-f167cb254948,0.0,2022-10-02,914.0,914.0,2024-03-16 00:00:00
d4e6a37e-34bc-484a-859b-9c6b4a4c5ffa,dfa21813-b495-417e-9b6c-464506310fba,profit,,,2023-08-19,0.0,,2023-06-14 00:00:00
f835a18a-66a9-4692-897a-2b77162b8142,13964b9c-4545-4457-b80b-ebba378a32b4,profit,deef451f-abb4-445a-b2ae-395257ce363d,522.0,2020-10-16,0.0,522.0,2025-08-08 00:00:00
431d7177-3750-4756-a28a-7f5bd8a42957,0e650e11-c215-49f1-abc1-582f1b3d02f1,profit,78b4e0dd-9542-41c0-86ed-7143143e61c9,454.0,2020-11-15,0.0,454.0,2025-09-14 00:00:00
97c495b9-3ce2-44a5-a5f1-34a16b00c179,0e4818ed-1517-4519-aaec-875f7dadebd8,sales,174681b8-b935-4004-978f-bc35949128cb,0.0,2024-12-26,819.0,819.0,2025-03-10 00:00:00
e567bb2d-dcb2-481f-b693-f22da2552d04,0cccf97e-1ad3-4894-b3ea-96be21c183de,profit,c826513b-c284-4968-994d-3ba770411066,751.0,2024-03-04,0.0,751.0,2020-08-25 00:00:00
f778ca32-2ee9-408d-a996-8f01a90d96c6,31b9671b-b9c9-46f8-bc22-004d4249f166,profit,72065e79-47cf-4138-b516-4af475fa7785,997.0,2022-10-02,0.0,997.0,2024-12-12 00:00:00
afda5022-947e-4e95-bdc2-2467e537c885,e77e63be-344b-4b31-804a-d543c631a1d7,sales,609e2a7c-f098-4190-9ef9-cc32e9835eb5,0.0,2020-07-26,338.0,338.0,2023-03-07 00:00:00
0c612b47-ca4d-4938-be89-1bcd2c67a0d5,230f26d0-fc68-40ef-924d-4df9aa4fa0e6,profit,ae03d04f-3713-42e5-aee8-46472710edf0,822.0,2021-02-14,,822.0,2023-04-04 00:00:00
40e5affd-36ef-4cb4-a730-7332e1e7f2f7,4396bd46-22ab-441d-8e0a-6c00219ebcbd,profit,c9d6af1b-6a29-43f7-9b46-d08817916742,399.0,2022-12-17,0.0,399.0,2020-03-13 00:00:00
fc3a2d9b-8c48-4d35-89a9-981d970babea,da62bd59-034f-463f-9fef-2e911f8a8152,sales,826dfc17-c516-417c-bbc4-c5f34b5ee81d,0.0,2024-04-03,916.0,916.0,2025-02-28 00:00:00
e8a29504-e318-4784-914d-707fd956a234,13d1bbf9-7108-4d77-af2e-7d86c25af9dc,sales,35d5d00d-cb96-4234-bb5a-399694e485ca,0.0,2022-02-15,645.0,645.0,2025-07-20 00:00:00
c744fdd9-e264-4abe-ab17-ab5549134d16,d6d94483-0348-4545-8ac3-65610b6b2bfe,sales,a887012d-38a4-46a0-bc78-2b5e9f7a25f3,0.0,2022-12-24,778.0,778.0,2023-12-21 00:00:00
6cef674b-57b0-4a5f-90d0-38790c2de44c,a15259fb-35e9-460a-b850-57f4a39fa12e,sales,4593611b-1aa3-4ced-aff6-d7fa981c1777,0.0,2022-04-17,457.0,457.0,2023-01-23 00:00:00
fa8e6806-dcec-4ff9-be76-b8687e29b6e9,32673e7e-f8ec-49e8-8d61-c5d93f86e082,profit,a0a9240f-1adb-479c-a276-6040484cb6b3,121.0,2024-03-18,0.0,121.0,2024-09-22 00:00:00
9bcdf4f0-072a-4aa7-b751-ea4ad25061f5,d3016724-10fa-46ca-b07f-ca45296be703,profit,1f8edee6-ea95-4a97-99d3-1046459a2ea2,164.0,2024-08-18,0.0,164.0,2024-07-04 00:00:00
2adb4e12-97d8-4b8a-90c9-78391298e57a,1c89dc82-c339-48c2-ba98-1c17c7cefb45,sales,23a97f4d-8ace-437c-a749-5a0653c34c13,0.0,2021-11-06,206.0,206.0,2022-04-26 00:00:00
,193df04a-e73c-401d-9d97-90968cfbc24a,sales,1cdbdf17-a7db-4078-a2ba-e2809e8ce543,0.0,2020-11-18,115.0,115.0,2022-06-07 00:00:00
13c2bba0-d663-4a9a-a4b3-d18125a98f51,43a907df-b12c-4702-ab7a-664bf9cb8117,sales,de763e6d-e572-489d-acf5-c3edaf9c4c97,0.0,2022-03-22,710.0,710.0,2021-01-03 00:00:00
e54a26e8-93d1-4209-bcc7-08602b4ba4fe,c2d56644-6224-418a-9f7b-65c3b9a0a07f,profit,9014b910-0781-4a62-97b0-b4a6c21df250,923.0,2022-03-24,0.0,923.0,2020-01-03 00:00:00
6047c650-81ad-4be5-889b-8cb05e213eee,6529ec25-65b9-424f-8ead-70813d6016b5,profit,2bb6bdfe-be4a-4a1e-8886-05355e97d56e,313.0,2022-03-05,0.0,313.0,2024-09-27 00:00:00
52301a0c-3045-4279-a3f4-7b4442367224,8e6bb319-06de-4f5e-8e00-58c23bb934c8,sales,8aa6d85f-759e-49fe-9ffc-76d5d1cea89b,0.0,2020-01-11,935.0,935.0,2021-11-13 00:00:00
181cdea2-afbd-4138-bf77-6120e108d690,13d1bbf9-7108-4d77-af2e-7d86c25af9dc,profit,dfd3aad6-8a3e-4b51-b891-83b4ab616890,654.0,2025-04-27,0.0,654.0,2022-02-16 00:00:00
193fe51b-cece-43b6-9c21-64ad68b6f994,1c89dc82-c339-48c2-ba98-1c17c7cefb45,sales,11916b02-882e-4a77-843e-39f16700c3bb,0.0,2021-12-02,317.0,317.0,2020-01-24 00:00:00
2b5ebb87-002c-4806-aba0-f8e76b3eebcd,61526bee-e30b-4540-bd00-2eaa68aae000,profit,2225200e-50f2-4315-9082-0387d8715cee,628.0,2024-10-25,0.0,628.0,2023-05-20 00:00:00
0026379b-2855-4652-a7dc-18f97d74df47,3a82189d-cddb-4d8d-a24c-8c1f2784ea67,profit,0d228cc1-21c0-451a-8fc3-0551cad6a7ae,568.0,2022-01-13,0.0,568.0,2024-03-24 00:00:00
,7f443ef1-3805-4031-9c74-b7ee3431df4b,sales,5b256b25-b7e0-4cc5-be8f-01027eb9576a,0.0,2024-12-24,211.0,211.0,2025-09-15 00:00:00
0bc2f5b6-bec4-403d-829b-8081773e5dc3,82903cae-2726-4afc-91bb-812b57f77503,sales,2870614d-272f-4f14-acfd-2980bbc16e44,0.0,2021-11-14,315.0,315.0,2025-10-04 00:00:00
a0a18fbf-63d9-440b-ac00-16654e9c0362,342d35a1-3289-46f8-b548-4f19962d4f92,profit,af44dfce-12a8-4ae0-931a-f4bff7b0bbcd,791.0,2025-12-10,0.0,791.0,2020-11-05 00:00:00
40f31481-0e2e-4345-962b-ecca931a7143,7659ea67-0828-4b1b-a46a-e87bce3bcb07,profit,1efeaace-3819-4829-82ab-9cf1102570c4,129.0,2022-02-24,0.0,129.0,2020-06-19 00:00:00
0e472478-4eb9-4b81-8fcc-37b482432b3f,e77e63be-344b-4b31-804a-d543c631a1d7,sales,375c505f-d64e-45b7-8357-1b9e856c9980,0.0,2020-10-14,802.0,802.0,2025-03-24 00:00:00
2c0ce2b0-ce1c-45a6-aea4-624373c89d9b,13964b9c-4545-4457-b80b-ebba378a32b4,profit,5f4e5252-670d-4c98-982e-1b713b428cc6,809.0,2024-12-15,0.0,809.0,2020-09-28 00:00:00
92cfe42e-2d68-489d-aada-a4465ad7317b,f41964bb-bab3-4197-a407-8b25421814a6,sales,fc580ab9-f765-4ec9-a0e0-a018f25a5d43,0.0,2025-09-19,684.0,684.0,2020-08-20 00:00:00
08d7a245-3d06-43d1-8b00-8e858cf96474,7f443ef1-3805-4031-9c74-b7ee3431df4b,sales,a81b5c19-879d-4a56-b876-ed27465fa1da,0.0,2025-06-03,580.0,580.0,2021-11-19 00:00:00
3ebed53e-dedb-449b-9f05-bdff86388190,13964b9c-4545-4457-b80b-ebba378a32b4,sales,deef451f-abb4-445a-b2ae-395257ce363d,0.0,2023-02-01,522.0,522.0,2025-09-08 00:00:00
fa89f2ea-8af4-47ae-af92-8d3fa38bed44,193df04a-e73c-401d-9d97-90968cfbc24a,profit,610ce657-ce05-41e7-a37c-6745979f65c3,368.0,2021-06-13,0.0,368.0,2024-07-10 00:00:00
